npi,name,state,pecos_provider_type,pecos_codes,pecos_resolved_nucc,nppes_nucc,nppes_lookup_url
1881658961,"RODRIGUEZ PHIPPS, HECTOR",PR,PRACTITIONER - PEDIATRIC MEDICINE,14-37,"208000000X,2080A0000X,2080B0002X,2080C0008X,2080H0002X+19",174400000X,https://npiregistry.cms.hhs.gov/provider-view/1881658961
1881659548,MEDICAL CARDIOVASCULAR SERVICE INC,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X","246X00000X,246ZE0500X,246ZE0600X",https://npiregistry.cms.hhs.gov/provider-view/1881659548
1881660678,"JUSTINIANO, JORGE",PR,PRACTITIONER - SURGICAL ONCOLOGY,14-91,2086X0206X,174400000X,https://npiregistry.cms.hhs.gov/provider-view/1881660678
1881661866,PRYMED MEDICAL CARE INC,PR,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC) | PART B SUPPLIER - CLINIC/GROUP PRACTICE,"00-04,12-70","193200000X,193400000X,207Y00000X,207YP0228X,207YS0012X+8",261QF0400X,https://npiregistry.cms.hhs.gov/provider-view/1881661866
1881671519,"BONNET MERCIER, ARMANDO",PR,PRACTITIONER - INTERVENTIONAL RADIOLOGY,14-94,"2085H0002X,2085R0204X","2085R0202X,2085U0001X",https://npiregistry.cms.hhs.gov/provider-view/1881671519
1881671824,"PONS, SILVANA",PR,ORDER AND REFERRING ONLY - ORAL SURGERY,33-19,"1223S0112X,207WX0108X",1223G0001X,https://npiregistry.cms.hhs.gov/provider-view/1881671824
1881679298,"CORADIN RUIZ, IGNACIO",PR,PRACTITIONER - GENERAL PRACTICE,14-01,208D00000X,207Q00000X,https://npiregistry.cms.hhs.gov/provider-view/1881679298
1881683852,"RAMIREZ DE ARELLANO, UBALDINO",PR,ORDER AND REFERRING ONLY - ORAL SURGERY,33-19,"1223S0112X,207WX0108X",1223G0001X,https://npiregistry.cms.hhs.gov/provider-view/1881683852
1881688778,"SIERRA QUINONES, YOLANDA",PR,PRACTITIONER - INTERNAL MEDICINE,14-11,"207QB0505X,207R00000X,207RA0000X,207RA0001X,207RA0201X+21",174400000X,https://npiregistry.cms.hhs.gov/provider-view/1881688778
1881695583,"BRAVO ALONSO, MARIA",PR,PRACTITIONER - OBSTETRICS/GYNECOLOGY,14-16,"207V00000X,207VB0002X,207VC0200X,207VC0300X,207VE0102X+6",174400000X,https://npiregistry.cms.hhs.gov/provider-view/1881695583
1881695971,"MARTINEZ-PADILLA, ANNETTE",PR,PRACTITIONER - NEUROLOGY,14-13,"2084A2900X,2084E0001X,2084N0400X,2084N0402X,2085N0700X",2084V0102X,https://npiregistry.cms.hhs.gov/provider-view/1881695971
1881713642,"COLON IRIZARRY, CLAUDIMAR",PR,ORDER AND REFERRING ONLY - ORAL SURGERY,33-19,"1223S0112X,207WX0108X",1223G0001X,https://npiregistry.cms.hhs.gov/provider-view/1881713642
1881728137,"RAMOS, GILBERTO",PR,ORDER AND REFERRING ONLY - DIAGNOSTIC RADIOLOGY,33-30,"2085D0003X,2085P0229X,2085R0202X,2085R0205X,2085U0001X",261QR0206X,https://npiregistry.cms.hhs.gov/provider-view/1881728137
1881728327,DELTA RADIOLOGY INC,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",174400000X,https://npiregistry.cms.hhs.gov/provider-view/1881728327
1881746329,"HOXHA, JURILA",PR,ORDER AND REFERRING ONLY - GENERAL PRACTICE,33-01,208D00000X,"207P00000X,208000000X",https://npiregistry.cms.hhs.gov/provider-view/1881746329
1881746923,DEPARTAMENTO DE SALUD OFICIAL,PR,PART A PROVIDER - END-STAGE RENAL DISEASE FACILITY (ESRD),00-03,"207K00000X,207KA0200X,207KI0005X",261QE0700X,https://npiregistry.cms.hhs.gov/provider-view/1881746923
1881757995,"ANGULO, LINETTE",PR,ORDER AND REFERRING ONLY - ORAL SURGERY,33-19,"1223S0112X,207WX0108X",1223G0001X,https://npiregistry.cms.hhs.gov/provider-view/1881757995
1881779478,"VIZCARRONDO, MANUEL",PR,PRACTITIONER - GENERAL PRACTICE,14-01,208D00000X,302R00000X,https://npiregistry.cms.hhs.gov/provider-view/1881779478
1881779874,RECINTO DE CIENCIAS MEDICAS,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",207RP1001X,https://npiregistry.cms.hhs.gov/provider-view/1881779874
1881821874,HPM FOUNDATION INC,PR,PART B SUPPLIER - PHARMACY,12-A5,"1835C0205X,1835P0200X,1835P1400X,333600000X,3336C0002X+9",261QF0400X,https://npiregistry.cms.hhs.gov/provider-view/1881821874
1881835635,MSL THERAPEUTICAL SERVICES PSC,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",261QR0400X,https://npiregistry.cms.hhs.gov/provider-view/1881835635
1881920452,SRA MEDICAL IMAGING LLC,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",2085R0202X,https://npiregistry.cms.hhs.gov/provider-view/1881920452
1881998334,BELLA VISTA HOSPITAL INC,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X","207Q00000X,208600000X",https://npiregistry.cms.hhs.gov/provider-view/1881998334
1891009791,ACOSTA PARDO LLC,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",111N00000X,https://npiregistry.cms.hhs.gov/provider-view/1891009791
1891051819,DRA VILMA ORTEGA VIDAURRE GYNECOLOGIST AND OBSTETRICIAN PSC,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",261QM2500X,https://npiregistry.cms.hhs.gov/provider-view/1891051819
1891098331,"MIGRANT HEALTH CENTER WESTERN REGION,INC",PR,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),00-04,"207Y00000X,207YP0228X,207YS0012X,207YS0123X,207YX0007X+3",261QM1000X,https://npiregistry.cms.hhs.gov/provider-view/1891098331
1891100855,PCI GROUP LLC,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X","207RC0000X,207RI0011X",https://npiregistry.cms.hhs.gov/provider-view/1891100855
1891104188,SOUTHWEST OTO AND HEAD & NECK SURGERY PSC,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",207YX0007X,https://npiregistry.cms.hhs.gov/provider-view/1891104188
1891120648,MULTY MEDICAL FACILITIES CORP,PR,PART A PROVIDER - HOSPITAL,00-09,208VP0014X,273Y00000X,https://npiregistry.cms.hhs.gov/provider-view/1891120648
1891122263,DR. AXEL W. VELEZ SANTIAGO CSP,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",207RP1001X,https://npiregistry.cms.hhs.gov/provider-view/1891122263
1891151429,JORGE CALDERON INC CP,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",208D00000X,https://npiregistry.cms.hhs.gov/provider-view/1891151429
1891157111,"GONZALEZ-MELENDEZ, ARIANA",PR,PRACTITIONER - RHEUMATOLOGY,14-66,207RR0500X,"208D00000X,390200000X",https://npiregistry.cms.hhs.gov/provider-view/1891157111
1891157970,"MALDONADO SOTO, ANGEL",PR,PRACTITIONER - NEUROLOGY,14-13,"2084A2900X,2084E0001X,2084N0400X,2084N0402X,2085N0700X",390200000X,https://npiregistry.cms.hhs.gov/provider-view/1891157970
